"x","xstart","xend","y","ystart","yend","ell","ellx","ellx2","ellx4.l","ellx4.u","w","set","display"
0.123199711905482,0.123199711905482,0.123199711905482,0.245776581329428,-0.254223418670572,0.745776581329428,1,1.87639590452331,1.87639590452331,0.5,0.5,0,1,5
0.246399423810964,0.246399423810964,0.246399423810964,0.487827440216754,-0.0121725597832457,0.987827440216754,1,1.84587071268968,1.84587071268968,0.5,0.5,0,1,5
0.369599135716446,0.369599135716446,0.369599135716446,0.722483332374306,0.222483332374306,1.22248333237431,1,1.79597020789427,1.79597020789427,0.5,0.5,0,1,5
0.492798847621928,0.492798847621928,0.492798847621928,0.94618711367202,0.44618711367202,1.44618711367202,1,1.72819271988774,1.72819271988774,0.5,0.5,0,1,5
0.61599855952741,0.61599855952741,0.61599855952741,1.1555476628165,0.655547662816502,1.6555476628165,1,1.64471593236104,1.64471593236104,0.5,0.5,0,1,5
0.739198271432893,0.739198271432893,0.739198271432893,1.34739128729311,0.847391287293114,1.84739128729311,1,1.54849545522586,1.54849545522586,0.5,0.5,0,1,5
0.862397983338375,0.862397983338375,0.862397983338375,1.51880983330941,1.01880983330941,2.01880983330941,1,1.44341713662412,1.44341713662412,0.5,0.5,0,1,5
0.985597695243857,0.985597695243857,0.985597695243857,1.66720477044224,1.16720477044224,2.16720477044224,1,1.33451333967053,1.33451333967053,0.5,0.5,0,1,5
1.10879740714934,1.10879740714934,1.10879740714934,1.79032658271012,1.29032658271012,2.29032658271012,1,1.22822275689669,1.22822275689669,0.5,0.5,0,1,5
1.23199711905482,1.23199711905482,1.23199711905482,1.88630886894255,1.38630886894255,2.38630886894255,1,1.13257370647303,1.13257370647303,0.5,0.5,0,1,5
1.3551968309603,1.3551968309603,1.3551968309603,1.9536966355192,1.4536966355192,2.4536966355192,1,1.05694948657596,1.05694948657596,0.5,0.5,0,1,5
1.47839654286579,1.47839654286579,1.47839654286579,1.99146835259007,1.49146835259007,2.49146835259007,1,1.01083643403055,1.01083643403055,0.5,0.5,0,1,5
1.60159625477127,1.60159625477127,1.60159625477127,1.99905143942673,1.49905143942673,2.49905143942673,1,1.00121290367838,1.00121290367838,0.5,0.5,0,1,5
1.72479596667675,1.72479596667675,1.72479596667675,1.97633094416252,1.47633094416252,2.47633094416252,1,1.02967121378297,1.02967121378297,0.5,0.5,0,1,5
1.84799567858223,1.84799567858223,1.84799567858223,1.92365128634564,1.42365128634564,2.42365128634564,1,1.09164356920571,1.09164356920571,0.5,0.5,0,1,5
1.97119539048771,1.97119539048771,1.97119539048771,1.84181103588991,1.34181103588991,2.34181103588991,1,1.17850529757414,1.17850529757414,0.5,0.5,0,1,5
2.0943951023932,2.0943951023932,2.0943951023932,1.73205080756888,1.23205080756888,2.23205080756888,1,1.2805774259778,1.2805774259778,0.5,0.5,0,1,5
2.21759481429868,2.21759481429868,2.21759481429868,1.59603445456048,1.09603445456048,2.09603445456048,1,1.38907700888809,1.38907700888809,0.5,0.5,0,1,5
2.34079452620416,2.34079452620416,2.34079452620416,1.43582384612888,0.935823846128884,1.93582384612888,1,1.49677883917095,1.49677883917095,0.5,0.5,0,1,5
2.46399423810964,2.46399423810964,2.46399423810964,1.25384761178821,0.753847611788213,1.75384761178821,1,1.59797980819738,1.59797980819738,0.5,0.5,0,1,5
2.58719395001512,2.58719395001512,2.58719395001512,1.05286432575471,0.552864325754712,1.55286432575471,1,1.68825173122333,1.68825173122333,0.5,0.5,0,1,5
2.71039366192061,2.71039366192061,2.71039366192061,0.835920689773567,0.335920689773567,1.33592068977357,1,1.76419683397794,1.76419683397794,0.5,0.5,0,1,5
2.83359337382609,2.83359337382609,2.83359337382609,0.606305348226087,0.106305348226087,1.10630534822609,1,1.82326379646921,1.82326379646921,0.5,0.5,0,1,5
2.95679308573157,2.95679308573157,2.95679308573157,0.367499035633141,-0.132500964366859,0.867499035633141,1,1.86362416614762,1.86362416614762,0.5,0.5,0,1,5
3.07999279763705,3.07999279763705,3.07999279763705,0.123121812267886,-0.376878187732114,0.623121812267886,1,1.8840950796672,1.8840950796672,0.5,0.5,0,1,5
3.20319250954253,3.20319250954253,3.20319250954253,-0.123121812267885,-0.623121812267885,0.376878187732115,1,1.8840950796672,1.8840950796672,0.5,0.5,0,1,5
3.32639222144802,3.32639222144802,3.32639222144802,-0.36749903563314,-0.86749903563314,0.13250096436686,1,1.86362416614762,1.86362416614762,0.5,0.5,0,1,5
3.4495919333535,3.4495919333535,3.4495919333535,-0.606305348226087,-1.10630534822609,-0.106305348226087,1,1.82326379646921,1.82326379646921,0.5,0.5,0,1,5
3.57279164525898,3.57279164525898,3.57279164525898,-0.835920689773567,-1.33592068977357,-0.335920689773567,1,1.76419683397794,1.76419683397794,0.5,0.5,0,1,5
3.69599135716446,3.69599135716446,3.69599135716446,-1.05286432575471,-1.55286432575471,-0.552864325754711,1,1.68825173122333,1.68825173122333,0.5,0.5,0,1,5
3.81919106906994,3.81919106906994,3.81919106906994,-1.25384761178821,-1.75384761178821,-0.753847611788212,1,1.59797980819738,1.59797980819738,0.5,0.5,0,1,5
3.94239078097543,3.94239078097543,3.94239078097543,-1.43582384612888,-1.93582384612888,-0.935823846128883,1,1.49677883917095,1.49677883917095,0.5,0.5,0,1,5
4.06559049288091,4.06559049288091,4.06559049288091,-1.59603445456048,-2.09603445456048,-1.09603445456048,1,1.38907700888809,1.38907700888809,0.5,0.5,0,1,5
4.18879020478639,4.18879020478639,4.18879020478639,-1.73205080756888,-2.23205080756888,-1.23205080756888,1,1.2805774259778,1.2805774259778,0.5,0.5,0,1,5
4.31198991669187,4.31198991669187,4.31198991669187,-1.84181103588991,-2.34181103588991,-1.34181103588991,1,1.17850529757414,1.17850529757414,0.5,0.5,0,1,5
4.43518962859735,4.43518962859735,4.43518962859735,-1.92365128634564,-2.42365128634564,-1.42365128634564,1,1.09164356920571,1.09164356920571,0.5,0.5,0,1,5
4.55838934050284,4.55838934050284,4.55838934050284,-1.97633094416252,-2.47633094416252,-1.47633094416252,1,1.02967121378297,1.02967121378297,0.5,0.5,0,1,5
4.68158905240832,4.68158905240832,4.68158905240832,-1.99905143942673,-2.49905143942673,-1.49905143942673,1,1.00121290367838,1.00121290367838,0.5,0.5,0,1,5
4.8047887643138,4.8047887643138,4.8047887643138,-1.99146835259007,-2.49146835259007,-1.49146835259007,1,1.01083643403055,1.01083643403055,0.5,0.5,0,1,5
4.92798847621928,4.92798847621928,4.92798847621928,-1.9536966355192,-2.4536966355192,-1.4536966355192,1,1.05694948657596,1.05694948657596,0.5,0.5,0,1,5
5.05118818812477,5.05118818812477,5.05118818812477,-1.88630886894256,-2.38630886894255,-1.38630886894256,1,1.13257370647303,1.13257370647303,0.5,0.5,0,1,5
5.17438790003025,5.17438790003025,5.17438790003025,-1.79032658271013,-2.29032658271012,-1.29032658271013,1,1.22822275689669,1.22822275689669,0.5,0.5,0,1,5
5.29758761193573,5.29758761193573,5.29758761193573,-1.66720477044224,-2.16720477044224,-1.16720477044224,1,1.33451333967053,1.33451333967053,0.5,0.5,0,1,5
5.42078732384121,5.42078732384121,5.42078732384121,-1.51880983330941,-2.01880983330941,-1.01880983330941,1,1.44341713662412,1.44341713662412,0.5,0.5,0,1,5
5.54398703574669,5.54398703574669,5.54398703574669,-1.34739128729311,-1.84739128729311,-0.847391287293114,1,1.54849545522586,1.54849545522586,0.5,0.5,0,1,5
5.66718674765218,5.66718674765218,5.66718674765218,-1.1555476628165,-1.6555476628165,-0.655547662816503,1,1.64471593236104,1.64471593236104,0.5,0.5,0,1,5
5.79038645955766,5.79038645955766,5.79038645955766,-0.946187113672021,-1.44618711367202,-0.446187113672021,1,1.72819271988774,1.72819271988774,0.5,0.5,0,1,5
5.91358617146314,5.91358617146314,5.91358617146314,-0.722483332374306,-1.22248333237431,-0.222483332374306,1,1.79597020789427,1.79597020789427,0.5,0.5,0,1,5
6.03678588336862,6.03678588336862,6.03678588336862,-0.487827440216755,-0.987827440216755,0.0121725597832449,1,1.84587071268968,1.84587071268968,0.5,0.5,0,1,5
6.1599855952741,6.1599855952741,6.1599855952741,-0.245776581329428,-0.745776581329428,0.254223418670572,1,1.87639590452331,1.87639590452331,0.5,0.5,0,1,5
0.123199711905482,0.123199711905482,0.123199711905482,0.245776581329428,-0.276597583249128,0.767212834796209,1,1.87639590452331,1.87639590452331,0.522374164578557,0.52143625346678,0.05,2,4
0.246399423810964,0.246399423810964,0.246399423810964,0.487827440216754,-0.034234663064733,1.00802102830253,1,1.84587071268968,1.84587071268968,0.522062103281487,0.520193588085778,0.05,2,4
0.369599135716446,0.369599135716446,0.369599135716446,0.722483332374306,0.201236825316709,1.24094914627441,1,1.79597020789427,1.79597020789427,0.521246507057597,0.518465813900108,0.05,2,4
0.492798847621928,0.492798847621928,0.492798847621928,0.94618711367202,0.426232417564115,1.4624872087238,1,1.72819271988774,1.72819271988774,0.519954696107905,0.516300095051779,0.05,2,4
0.61599855952741,0.61599855952741,0.61599855952741,1.1555476628165,0.637323579545533,1.66931739109105,1,1.64471593236104,1.64471593236104,0.518224083270969,0.513769728274549,0.05,2,4
0.739198271432893,0.739198271432893,0.739198271432893,1.34739128729311,0.831290280698715,1.85837539435332,1,1.54849545522586,1.54849545522586,0.5161010065944,0.510984107060203,0.05,2,4
0.862397983338375,0.862397983338375,0.862397983338375,1.51880983330941,1.00516959395637,2.02691312618671,1,1.44341713662412,1.44341713662412,0.51364023935304,0.508103292877297,0.05,2,4
0.985597695243857,0.985597695243857,0.985597695243857,1.66720477044224,1.15629723945296,2.17255717326812,1,1.33451333967053,1.33451333967053,0.510907530989277,0.505352402825878,0.05,2,4
1.10879740714934,1.10879740714934,1.10879740714934,1.79032658271012,1.28233459465014,2.29333932285157,1,1.22822275689669,1.22822275689669,0.507991988059986,0.503012740141445,0.05,2,4
1.23199711905482,1.23199711905482,1.23199711905482,1.88630886894255,1.38126489802096,2.38765048112855,1,1.13257370647303,1.13257370647303,0.505043970921597,0.501341612185999,0.05,2,4
1.3551968309603,1.3551968309603,1.3551968309603,1.9536966355192,1.45133701685138,2.45411293405045,1,1.05694948657596,1.05694948657596,0.502359618667826,0.50041629853125,0.05,2,4
1.47839654286579,1.47839654286579,1.47839654286579,1.99146835259007,1.4909891092298,2.49152743788346,1,1.01083643403055,1.01083643403055,0.500479243360269,0.50005908529339,0.05,2,4
1.60159625477127,1.60159625477127,1.60159625477127,1.99905143942673,1.49899696921788,2.49905756771956,1,1.00121290367838,1.00121290367838,0.500054470208848,0.500006128292832,0.05,2,4
1.72479596667675,1.72479596667675,1.72479596667675,1.97633094416252,1.47505516929756,2.47651559468778,1,1.02967121378297,1.02967121378297,0.501275774864958,0.500184650525256,0.05,2,4
